,Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request timestamp1,Request Hour,Request time slots,Supply Demand Status
3813,5817,City,232.0,Cancelled,15-07-2016 08:46:28,,2016-07-15 08:46:28,8,Morning,Gap
3814,1156,City,233.0,Cancelled,11/7/2016 20:46,,2016-07-11 20:46:00,20,Late Evening,Gap
3815,3155,City,233.0,Cancelled,13-07-2016 09:02:43,,2016-07-13 09:02:43,9,Morning,Gap
3816,5821,City,233.0,Cancelled,15-07-2016 08:54:59,,2016-07-15 08:54:59,8,Morning,Gap
3817,552,City,234.0,Cancelled,11/7/2016 10:07,,2016-07-11 10:07:00,10,Morning,Gap
3818,589,Airport,234.0,Cancelled,11/7/2016 11:19,,2016-07-11 11:19:00,11,Morning,Gap
3819,3218,City,234.0,Cancelled,13-07-2016 09:49:59,,2016-07-13 09:49:59,9,Morning,Gap
3820,3287,City,234.0,Cancelled,13-07-2016 11:13:58,,2016-07-13 11:13:58,11,Morning,Gap
3821,5557,City,234.0,Cancelled,15-07-2016 05:39:51,,2016-07-15 05:39:51,5,Late Night,Gap
3822,5874,City,234.0,Cancelled,15-07-2016 09:21:37,,2016-07-15 09:21:37,9,Morning,Gap
3823,1117,Airport,235.0,Cancelled,11/7/2016 20:17,,2016-07-11 20:17:00,20,Late Evening,Gap
3824,2820,City,235.0,Cancelled,13-07-2016 05:14:00,,2016-07-13 05:14:00,5,Late Night,Gap
3825,3083,City,235.0,Cancelled,13-07-2016 08:16:01,,2016-07-13 08:16:01,8,Morning,Gap
3826,185,City,236.0,Cancelled,11/7/2016 5:43,,2016-07-11 05:43:00,5,Late Night,Gap
3827,2922,City,236.0,Cancelled,13-07-2016 06:25:47,,2016-07-13 06:25:47,6,Morning,Gap
3828,4379,City,236.0,Cancelled,14-07-2016 07:43:57,,2016-07-14 07:43:57,7,Morning,Gap
3829,1846,City,237.0,Cancelled,12/7/2016 9:43,,2016-07-12 09:43:00,9,Morning,Gap
3830,2778,Airport,237.0,Cancelled,13-07-2016 04:45:54,,2016-07-13 04:45:54,4,Late Night,Gap
3831,4161,City,237.0,Cancelled,14-07-2016 05:06:13,,2016-07-14 05:06:13,5,Late Night,Gap
3832,5702,City,237.0,Cancelled,15-07-2016 07:37:04,,2016-07-15 07:37:04,7,Morning,Gap
3833,5808,City,237.0,Cancelled,15-07-2016 08:39:56,,2016-07-15 08:39:56,8,Morning,Gap
3834,298,City,238.0,Cancelled,11/7/2016 7:15,,2016-07-11 07:15:00,7,Morning,Gap
3835,4602,Airport,238.0,Cancelled,14-07-2016 10:13:25,,2016-07-14 10:13:25,10,Morning,Gap
3836,5650,City,238.0,Cancelled,15-07-2016 06:59:22,,2016-07-15 06:59:22,6,Morning,Gap
3837,508,City,239.0,Cancelled,11/7/2016 9:40,,2016-07-11 09:40:00,9,Morning,Gap
3838,1419,City,239.0,Cancelled,12/7/2016 3:57,,2016-07-12 03:57:00,3,Late Night,Gap
3839,3114,City,239.0,Cancelled,13-07-2016 08:38:20,,2016-07-13 08:38:20,8,Morning,Gap
3840,309,City,240.0,Cancelled,11/7/2016 7:18,,2016-07-11 07:18:00,7,Morning,Gap
3841,327,City,240.0,Cancelled,11/7/2016 7:33,,2016-07-11 07:33:00,7,Morning,Gap
3842,1491,City,240.0,Cancelled,12/7/2016 5:36,,2016-07-12 05:36:00,5,Late Night,Gap
3843,4392,City,240.0,Cancelled,14-07-2016 07:56:17,,2016-07-14 07:56:17,7,Morning,Gap
3844,5396,City,240.0,Cancelled,15-07-2016 00:54:12,,2016-07-15 00:54:12,0,Late Night,Gap
3845,5767,City,240.0,Cancelled,15-07-2016 08:19:53,,2016-07-15 08:19:53,8,Morning,Gap
3846,5498,City,241.0,Cancelled,15-07-2016 04:56:28,,2016-07-15 04:56:28,4,Late Night,Gap
3847,5755,City,241.0,Cancelled,15-07-2016 08:05:55,,2016-07-15 08:05:55,8,Morning,Gap
3848,414,City,242.0,Cancelled,11/7/2016 8:41,,2016-07-11 08:41:00,8,Morning,Gap
3849,1621,City,242.0,Cancelled,12/7/2016 6:56,,2016-07-12 06:56:00,6,Morning,Gap
3850,5288,Airport,242.0,Cancelled,14-07-2016 21:42:19,,2016-07-14 21:42:19,21,Late Evening,Gap
3851,1778,City,243.0,Cancelled,12/7/2016 9:01,,2016-07-12 09:01:00,9,Morning,Gap
3852,5266,Airport,243.0,Cancelled,14-07-2016 21:26:44,,2016-07-14 21:26:44,21,Late Evening,Gap
3853,5836,City,243.0,Cancelled,15-07-2016 09:02:31,,2016-07-15 09:02:31,9,Morning,Gap
3854,115,City,244.0,Cancelled,11/7/2016 5:14,,2016-07-11 05:14:00,5,Late Night,Gap
3855,4655,City,244.0,Cancelled,14-07-2016 12:04:12,,2016-07-14 12:04:12,12,Noon,Gap
3856,5590,City,244.0,Cancelled,15-07-2016 06:02:31,,2016-07-15 06:02:31,6,Morning,Gap
3857,1784,City,245.0,Cancelled,12/7/2016 9:02,,2016-07-12 09:02:00,9,Morning,Gap
3858,3123,City,245.0,Cancelled,13-07-2016 08:39:59,,2016-07-13 08:39:59,8,Morning,Gap
3859,3330,City,245.0,Cancelled,13-07-2016 12:25:07,,2016-07-13 12:25:07,12,Noon,Gap
3860,4376,City,245.0,Cancelled,14-07-2016 07:41:41,,2016-07-14 07:41:41,7,Morning,Gap
3861,4540,City,245.0,Cancelled,14-07-2016 09:38:51,,2016-07-14 09:38:51,9,Morning,Gap
3862,431,City,246.0,Cancelled,11/7/2016 8:56,,2016-07-11 08:56:00,8,Morning,Gap
3863,1599,City,246.0,Cancelled,12/7/2016 6:39,,2016-07-12 06:39:00,6,Morning,Gap
3864,1725,City,246.0,Cancelled,12/7/2016 8:17,,2016-07-12 08:17:00,8,Morning,Gap
3865,4248,City,246.0,Cancelled,14-07-2016 06:02:41,,2016-07-14 06:02:41,6,Morning,Gap
3866,133,City,247.0,Cancelled,11/7/2016 5:14,,2016-07-11 05:14:00,5,Late Night,Gap
3867,4170,City,247.0,Cancelled,14-07-2016 05:09:42,,2016-07-14 05:09:42,5,Late Night,Gap
3868,6057,Airport,247.0,Cancelled,15-07-2016 13:41:55,,2016-07-15 13:41:55,13,Noon,Gap
3869,108,City,248.0,Cancelled,11/7/2016 5:09,,2016-07-11 05:09:00,5,Late Night,Gap
3870,1798,City,248.0,Cancelled,12/7/2016 9:10,,2016-07-12 09:10:00,9,Morning,Gap
3871,1932,City,248.0,Cancelled,12/7/2016 11:13,,2016-07-12 11:13:00,11,Morning,Gap
3872,5865,City,248.0,Cancelled,15-07-2016 09:18:48,,2016-07-15 09:18:48,9,Morning,Gap
3873,5981,City,248.0,Cancelled,15-07-2016 11:40:05,,2016-07-15 11:40:05,11,Morning,Gap
3874,363,City,249.0,Cancelled,11/7/2016 8:02,,2016-07-11 08:02:00,8,Morning,Gap
3875,3153,City,249.0,Cancelled,13-07-2016 09:03:21,,2016-07-13 09:03:21,9,Morning,Gap
3876,3196,City,249.0,Cancelled,13-07-2016 09:37:26,,2016-07-13 09:37:26,9,Morning,Gap
3877,3214,City,249.0,Cancelled,13-07-2016 09:46:56,,2016-07-13 09:46:56,9,Morning,Gap
3878,4171,City,249.0,Cancelled,14-07-2016 05:11:39,,2016-07-14 05:11:39,5,Late Night,Gap
3879,5824,City,249.0,Cancelled,15-07-2016 08:50:27,,2016-07-15 08:50:27,8,Morning,Gap
3880,1866,City,250.0,Cancelled,12/7/2016 9:52,,2016-07-12 09:52:00,9,Morning,Gap
3881,2958,City,250.0,Cancelled,13-07-2016 06:46:00,,2016-07-13 06:46:00,6,Morning,Gap
3882,3181,Airport,250.0,Cancelled,13-07-2016 09:19:04,,2016-07-13 09:19:04,9,Morning,Gap
3883,5833,City,250.0,Cancelled,15-07-2016 08:57:27,,2016-07-15 08:57:27,8,Morning,Gap
3884,5873,City,250.0,Cancelled,15-07-2016 09:20:40,,2016-07-15 09:20:40,9,Morning,Gap
3885,415,Airport,251.0,Cancelled,11/7/2016 8:37,,2016-07-11 08:37:00,8,Morning,Gap
3886,4439,City,251.0,Cancelled,14-07-2016 08:27:51,,2016-07-14 08:27:51,8,Morning,Gap
3887,5761,City,251.0,Cancelled,15-07-2016 08:18:14,,2016-07-15 08:18:14,8,Morning,Gap
3888,490,City,252.0,Cancelled,11/7/2016 9:33,,2016-07-11 09:33:00,9,Morning,Gap
3889,464,City,253.0,Cancelled,11/7/2016 9:14,,2016-07-11 09:14:00,9,Morning,Gap
3890,725,Airport,253.0,Cancelled,11/7/2016 15:02,,2016-07-11 15:02:00,15,Noon,Gap
3891,2418,Airport,254.0,Cancelled,12/7/2016 20:05,,2016-07-12 20:05:00,20,Late Evening,Gap
3892,4137,City,254.0,Cancelled,14-07-2016 04:48:41,,2016-07-14 04:48:41,4,Late Night,Gap
3893,780,Airport,255.0,Cancelled,11/7/2016 16:42,,2016-07-11 16:42:00,16,Noon,Gap
3894,1601,City,255.0,Cancelled,12/7/2016 6:43,,2016-07-12 06:43:00,6,Morning,Gap
3895,1831,Airport,255.0,Cancelled,12/7/2016 9:27,,2016-07-12 09:27:00,9,Morning,Gap
3896,5545,City,255.0,Cancelled,15-07-2016 05:27:12,,2016-07-15 05:27:12,5,Late Night,Gap
3897,2782,City,256.0,Cancelled,13-07-2016 04:50:27,,2016-07-13 04:50:27,4,Late Night,Gap
3898,4202,City,256.0,Cancelled,14-07-2016 05:37:41,,2016-07-14 05:37:41,5,Late Night,Gap
3899,4253,City,256.0,Cancelled,14-07-2016 06:02:50,,2016-07-14 06:02:50,6,Morning,Gap
3900,4669,City,256.0,Cancelled,14-07-2016 12:34:18,,2016-07-14 12:34:18,12,Noon,Gap
3901,5694,City,256.0,Cancelled,15-07-2016 07:31:03,,2016-07-15 07:31:03,7,Morning,Gap
3902,5707,City,256.0,Cancelled,15-07-2016 07:32:56,,2016-07-15 07:32:56,7,Morning,Gap
3903,5795,City,256.0,Cancelled,15-07-2016 08:41:36,,2016-07-15 08:41:36,8,Morning,Gap
3904,4203,City,257.0,Cancelled,14-07-2016 05:36:28,,2016-07-14 05:36:28,5,Late Night,Gap
3905,5928,City,257.0,Cancelled,15-07-2016 10:07:34,,2016-07-15 10:07:34,10,Morning,Gap
3906,471,City,258.0,Cancelled,11/7/2016 9:22,,2016-07-11 09:22:00,9,Morning,Gap
3907,4505,City,258.0,Cancelled,14-07-2016 09:09:33,,2016-07-14 09:09:33,9,Morning,Gap
3908,5876,City,258.0,Cancelled,15-07-2016 09:27:22,,2016-07-15 09:27:22,9,Morning,Gap
3909,332,City,259.0,Cancelled,11/7/2016 7:40,,2016-07-11 07:40:00,7,Morning,Gap
3910,1734,City,259.0,Cancelled,12/7/2016 8:25,,2016-07-12 08:25:00,8,Morning,Gap
3911,3202,City,259.0,Cancelled,13-07-2016 09:41:02,,2016-07-13 09:41:02,9,Morning,Gap
3912,4232,City,259.0,Cancelled,14-07-2016 05:55:47,,2016-07-14 05:55:47,5,Late Night,Gap
3913,6608,Airport,259.0,Cancelled,15-07-2016 21:46:57,,2016-07-15 21:46:57,21,Late Evening,Gap
3914,1703,City,260.0,Cancelled,12/7/2016 8:05,,2016-07-12 08:05:00,8,Morning,Gap
3915,3001,City,260.0,Cancelled,13-07-2016 07:15:27,,2016-07-13 07:15:27,7,Morning,Gap
3916,3149,City,260.0,Cancelled,13-07-2016 08:55:18,,2016-07-13 08:55:18,8,Morning,Gap
3917,4496,City,260.0,Cancelled,14-07-2016 09:02:24,,2016-07-14 09:02:24,9,Morning,Gap
3918,1591,City,261.0,Cancelled,12/7/2016 6:28,,2016-07-12 06:28:00,6,Morning,Gap
3919,1876,City,261.0,Cancelled,12/7/2016 10:01,,2016-07-12 10:01:00,10,Morning,Gap
3920,4169,City,261.0,Cancelled,14-07-2016 05:12:56,,2016-07-14 05:12:56,5,Late Night,Gap
3921,4512,City,261.0,Cancelled,14-07-2016 09:15:30,,2016-07-14 09:15:30,9,Morning,Gap
3922,2895,City,262.0,Cancelled,13-07-2016 06:02:04,,2016-07-13 06:02:04,6,Morning,Gap
3923,4330,City,262.0,Cancelled,14-07-2016 07:13:49,,2016-07-14 07:13:49,7,Morning,Gap
3924,4801,City,262.0,Cancelled,14-07-2016 16:59:11,,2016-07-14 16:59:11,16,Noon,Gap
3925,5787,City,262.0,Cancelled,15-07-2016 08:30:20,,2016-07-15 08:30:20,8,Morning,Gap
3926,743,City,263.0,Cancelled,11/7/2016 15:37,,2016-07-11 15:37:00,15,Noon,Gap
3927,3704,Airport,263.0,Cancelled,13-07-2016 19:47:50,,2016-07-13 19:47:50,19,Late Evening,Gap
3928,485,City,264.0,Cancelled,11/7/2016 9:33,,2016-07-11 09:33:00,9,Morning,Gap
3929,647,City,264.0,Cancelled,11/7/2016 12:37,,2016-07-11 12:37:00,12,Noon,Gap
3930,1858,City,264.0,Cancelled,12/7/2016 9:54,,2016-07-12 09:54:00,9,Morning,Gap
3931,4755,City,264.0,Cancelled,14-07-2016 15:17:34,,2016-07-14 15:17:34,15,Noon,Gap
3932,5769,City,264.0,Cancelled,15-07-2016 08:21:38,,2016-07-15 08:21:38,8,Morning,Gap
3933,2988,City,265.0,Cancelled,13-07-2016 07:09:54,,2016-07-13 07:09:54,7,Morning,Gap
3934,553,City,266.0,Cancelled,11/7/2016 10:09,,2016-07-11 10:09:00,10,Morning,Gap
3935,676,City,266.0,Cancelled,11/7/2016 13:23,,2016-07-11 13:23:00,13,Noon,Gap
3936,1516,City,266.0,Cancelled,12/7/2016 5:44,,2016-07-12 05:44:00,5,Late Night,Gap
3937,1763,City,266.0,Cancelled,12/7/2016 8:51,,2016-07-12 08:51:00,8,Morning,Gap
3938,4144,City,266.0,Cancelled,14-07-2016 04:50:45,,2016-07-14 04:50:45,4,Late Night,Gap
3939,6541,Airport,266.0,Cancelled,15-07-2016 20:54:48,,2016-07-15 20:54:48,20,Late Evening,Gap
3940,147,City,267.0,Cancelled,11/7/2016 5:26,,2016-07-11 05:26:00,5,Late Night,Gap
3941,2881,City,267.0,Cancelled,13-07-2016 05:58:31,,2016-07-13 05:58:31,5,Late Night,Gap
3942,2964,City,267.0,Cancelled,13-07-2016 06:48:48,,2016-07-13 06:48:48,6,Morning,Gap
3943,4236,City,267.0,Cancelled,14-07-2016 05:53:18,,2016-07-14 05:53:18,5,Late Night,Gap
3944,4447,City,267.0,Cancelled,14-07-2016 08:32:05,,2016-07-14 08:32:05,8,Morning,Gap
3945,4579,Airport,267.0,Cancelled,14-07-2016 10:04:05,,2016-07-14 10:04:05,10,Morning,Gap
3946,5720,City,267.0,Cancelled,15-07-2016 07:37:57,,2016-07-15 07:37:57,7,Morning,Gap
3947,5820,City,267.0,Cancelled,15-07-2016 08:50:10,,2016-07-15 08:50:10,8,Morning,Gap
3948,6487,Airport,267.0,Cancelled,15-07-2016 20:23:14,,2016-07-15 20:23:14,20,Late Evening,Gap
3949,120,City,268.0,Cancelled,11/7/2016 5:04,,2016-07-11 05:04:00,5,Late Night,Gap
3950,1560,City,268.0,Cancelled,12/7/2016 6:06,,2016-07-12 06:06:00,6,Morning,Gap
3951,4815,Airport,268.0,Cancelled,14-07-2016 17:18:23,,2016-07-14 17:18:23,17,Noon,Gap
3952,166,City,269.0,Cancelled,11/7/2016 5:41,,2016-07-11 05:41:00,5,Late Night,Gap
3953,1655,Airport,269.0,Cancelled,12/7/2016 7:27,,2016-07-12 07:27:00,7,Morning,Gap
3954,1670,City,269.0,Cancelled,12/7/2016 7:36,,2016-07-12 07:36:00,7,Morning,Gap
3955,3026,City,269.0,Cancelled,13-07-2016 07:29:18,,2016-07-13 07:29:18,7,Morning,Gap
3956,3388,City,269.0,Cancelled,13-07-2016 14:36:39,,2016-07-13 14:36:39,14,Noon,Gap
3957,5809,City,269.0,Cancelled,15-07-2016 08:48:20,,2016-07-15 08:48:20,8,Morning,Gap
3958,6080,Airport,269.0,Cancelled,15-07-2016 14:17:28,,2016-07-15 14:17:28,14,Noon,Gap
3959,1545,Airport,270.0,Cancelled,12/7/2016 6:01,,2016-07-12 06:01:00,6,Morning,Gap
3960,3032,City,270.0,Cancelled,13-07-2016 07:33:57,,2016-07-13 07:33:57,7,Morning,Gap
3961,3156,City,270.0,Cancelled,13-07-2016 09:00:40,,2016-07-13 09:00:40,9,Morning,Gap
3962,4741,City,270.0,Cancelled,14-07-2016 14:52:18,,2016-07-14 14:52:18,14,Noon,Gap
3963,5582,City,270.0,Cancelled,15-07-2016 05:52:11,,2016-07-15 05:52:11,5,Late Night,Gap
3964,5677,City,270.0,Cancelled,15-07-2016 07:06:05,,2016-07-15 07:06:05,7,Morning,Gap
3965,5989,Airport,270.0,Cancelled,15-07-2016 11:46:11,,2016-07-15 11:46:11,11,Morning,Gap
3966,417,City,271.0,Cancelled,11/7/2016 8:42,,2016-07-11 08:42:00,8,Morning,Gap
3967,1437,City,271.0,Cancelled,12/7/2016 4:42,,2016-07-12 04:42:00,4,Late Night,Gap
3968,3063,City,271.0,Cancelled,13-07-2016 07:55:16,,2016-07-13 07:55:16,7,Morning,Gap
3969,3100,City,271.0,Cancelled,13-07-2016 08:18:13,,2016-07-13 08:18:13,8,Morning,Gap
3970,3148,City,271.0,Cancelled,13-07-2016 09:02:46,,2016-07-13 09:02:46,9,Morning,Gap
3971,305,City,272.0,Cancelled,11/7/2016 7:17,,2016-07-11 07:17:00,7,Morning,Gap
3972,1511,City,272.0,Cancelled,12/7/2016 5:40,,2016-07-12 05:40:00,5,Late Night,Gap
3973,2830,City,272.0,Cancelled,13-07-2016 05:19:51,,2016-07-13 05:19:51,5,Late Night,Gap
3974,2938,City,272.0,Cancelled,13-07-2016 06:33:04,,2016-07-13 06:33:04,6,Morning,Gap
3975,346,City,273.0,Cancelled,11/7/2016 7:54,,2016-07-11 07:54:00,7,Morning,Gap
3976,1684,City,274.0,Cancelled,12/7/2016 7:50,,2016-07-12 07:50:00,7,Morning,Gap
3977,3027,City,274.0,Cancelled,13-07-2016 07:26:36,,2016-07-13 07:26:36,7,Morning,Gap
3978,3017,Airport,274.0,Cancelled,13-07-2016 07:29:44,,2016-07-13 07:29:44,7,Morning,Gap
3979,4926,Airport,274.0,Cancelled,14-07-2016 18:20:41,,2016-07-14 18:20:41,18,Late Evening,Gap
3980,2222,City,275.0,Cancelled,12/7/2016 18:03,,2016-07-12 18:03:00,18,Late Evening,Gap
3981,2237,City,275.0,Cancelled,12/7/2016 18:19,,2016-07-12 18:19:00,18,Late Evening,Gap
3982,4207,City,275.0,Cancelled,14-07-2016 05:30:56,,2016-07-14 05:30:56,5,Late Night,Gap
3983,4223,City,275.0,Cancelled,14-07-2016 05:46:02,,2016-07-14 05:46:02,5,Late Night,Gap
3984,4452,City,275.0,Cancelled,14-07-2016 08:34:36,,2016-07-14 08:34:36,8,Morning,Gap
3985,5632,City,275.0,Cancelled,15-07-2016 06:35:32,,2016-07-15 06:35:32,6,Morning,Gap
3986,5879,City,275.0,Cancelled,15-07-2016 09:27:08,,2016-07-15 09:27:08,9,Morning,Gap
3987,395,City,276.0,Cancelled,11/7/2016 8:32,,2016-07-11 08:32:00,8,Morning,Gap
3988,495,City,276.0,Cancelled,11/7/2016 9:37,,2016-07-11 09:37:00,9,Morning,Gap
3989,1228,City,276.0,Cancelled,11/7/2016 21:37,,2016-07-11 21:37:00,21,Late Evening,Gap
3990,1481,City,277.0,Cancelled,12/7/2016 5:24,,2016-07-12 05:24:00,5,Late Night,Gap
3991,1616,City,277.0,Cancelled,12/7/2016 6:54,,2016-07-12 06:54:00,6,Morning,Gap
3992,1627,City,277.0,Cancelled,12/7/2016 7:02,,2016-07-12 07:02:00,7,Morning,Gap
3993,1726,City,277.0,Cancelled,12/7/2016 8:25,,2016-07-12 08:25:00,8,Morning,Gap
3994,2789,City,277.0,Cancelled,13-07-2016 04:50:46,,2016-07-13 04:50:46,4,Late Night,Gap
3995,3552,Airport,277.0,Cancelled,13-07-2016 18:01:34,,2016-07-13 18:01:34,18,Late Evening,Gap
3996,4130,City,277.0,Cancelled,14-07-2016 04:41:54,,2016-07-14 04:41:54,4,Late Night,Gap
3997,294,City,278.0,Cancelled,11/7/2016 7:12,,2016-07-11 07:12:00,7,Morning,Gap
3998,315,City,278.0,Cancelled,11/7/2016 7:34,,2016-07-11 07:34:00,7,Morning,Gap
3999,1718,City,278.0,Cancelled,12/7/2016 8:14,,2016-07-12 08:14:00,8,Morning,Gap
4000,2122,City,278.0,Cancelled,12/7/2016 16:50,,2016-07-12 16:50:00,16,Noon,Gap
4001,2387,City,278.0,Cancelled,12/7/2016 19:46,,2016-07-12 19:46:00,19,Late Evening,Gap
4002,140,City,279.0,Cancelled,11/7/2016 5:17,,2016-07-11 05:17:00,5,Late Night,Gap
4003,505,City,279.0,Cancelled,11/7/2016 9:44,,2016-07-11 09:44:00,9,Morning,Gap
4004,2950,City,279.0,Cancelled,13-07-2016 06:40:30,,2016-07-13 06:40:30,6,Morning,Gap
4005,5800,City,279.0,Cancelled,15-07-2016 08:44:20,,2016-07-15 08:44:20,8,Morning,Gap
4006,1877,City,280.0,Cancelled,12/7/2016 10:03,,2016-07-12 10:03:00,10,Morning,Gap
4007,3437,City,280.0,Cancelled,13-07-2016 16:10:20,,2016-07-13 16:10:20,16,Noon,Gap
4008,3820,Airport,280.0,Cancelled,13-07-2016 21:07:32,,2016-07-13 21:07:32,21,Late Evening,Gap
4009,5076,City,280.0,Cancelled,14-07-2016 19:38:01,,2016-07-14 19:38:01,19,Late Evening,Gap
4010,5660,City,280.0,Cancelled,15-07-2016 07:02:00,,2016-07-15 07:02:00,7,Morning,Gap
4011,6242,Airport,280.0,Cancelled,15-07-2016 17:55:10,,2016-07-15 17:55:10,17,Noon,Gap
4012,6321,Airport,280.0,Cancelled,15-07-2016 18:37:53,,2016-07-15 18:37:53,18,Late Evening,Gap
4013,3086,City,281.0,Cancelled,13-07-2016 08:12:18,,2016-07-13 08:12:18,8,Morning,Gap
4014,4538,City,281.0,Cancelled,14-07-2016 09:38:03,,2016-07-14 09:38:03,9,Morning,Gap
4015,1233,Airport,282.0,Cancelled,11/7/2016 21:38,,2016-07-11 21:38:00,21,Late Evening,Gap
4016,1883,City,282.0,Cancelled,12/7/2016 10:06,,2016-07-12 10:06:00,10,Morning,Gap
4017,3233,City,282.0,Cancelled,13-07-2016 10:01:44,,2016-07-13 10:01:44,10,Morning,Gap
4018,3237,City,282.0,Cancelled,13-07-2016 10:06:32,,2016-07-13 10:06:32,10,Morning,Gap
4019,3577,Airport,282.0,Cancelled,13-07-2016 18:24:15,,2016-07-13 18:24:15,18,Late Evening,Gap
4020,219,City,283.0,Cancelled,11/7/2016 6:15,,2016-07-11 06:15:00,6,Morning,Gap
4021,493,City,283.0,Cancelled,11/7/2016 9:30,,2016-07-11 09:30:00,9,Morning,Gap
4022,1575,City,283.0,Cancelled,12/7/2016 6:23,,2016-07-12 06:23:00,6,Morning,Gap
4023,5631,City,283.0,Cancelled,15-07-2016 06:36:14,,2016-07-15 06:36:14,6,Morning,Gap
4024,109,City,284.0,Cancelled,11/7/2016 5:01,,2016-07-11 05:01:00,5,Late Night,Gap
4025,299,City,284.0,Cancelled,11/7/2016 7:13,,2016-07-11 07:13:00,7,Morning,Gap
4026,347,City,284.0,Cancelled,11/7/2016 7:51,,2016-07-11 07:51:00,7,Morning,Gap
4027,538,City,284.0,Cancelled,11/7/2016 10:00,,2016-07-11 10:00:00,10,Morning,Gap
4028,3250,City,284.0,Cancelled,13-07-2016 10:09:28,,2016-07-13 10:09:28,10,Morning,Gap
4029,3983,City,284.0,Cancelled,13-07-2016 23:19:23,,2016-07-13 23:19:23,23,Late Evening,Gap
4030,2948,City,285.0,Cancelled,13-07-2016 06:39:27,,2016-07-13 06:39:27,6,Morning,Gap
4031,2982,City,285.0,Cancelled,13-07-2016 07:04:21,,2016-07-13 07:04:21,7,Morning,Gap
4032,3055,City,285.0,Cancelled,13-07-2016 07:48:58,,2016-07-13 07:48:58,7,Morning,Gap
4033,3759,City,285.0,Cancelled,13-07-2016 20:34:32,,2016-07-13 20:34:32,20,Late Evening,Gap
4034,4389,City,285.0,Cancelled,14-07-2016 07:56:57,,2016-07-14 07:56:57,7,Morning,Gap
4035,5949,City,285.0,Cancelled,15-07-2016 10:30:58,,2016-07-15 10:30:58,10,Morning,Gap
4036,441,City,286.0,Cancelled,11/7/2016 9:05,,2016-07-11 09:05:00,9,Morning,Gap
4037,1109,City,286.0,Cancelled,11/7/2016 20:23,,2016-07-11 20:23:00,20,Late Evening,Gap
4038,1693,Airport,286.0,Cancelled,12/7/2016 7:50,,2016-07-12 07:50:00,7,Morning,Gap
4039,3198,City,286.0,Cancelled,13-07-2016 09:39:19,,2016-07-13 09:39:19,9,Morning,Gap
4040,4507,City,286.0,Cancelled,14-07-2016 09:09:57,,2016-07-14 09:09:57,9,Morning,Gap
4041,6058,City,286.0,Cancelled,15-07-2016 13:47:11,,2016-07-15 13:47:11,13,Noon,Gap
4042,1630,City,287.0,Cancelled,12/7/2016 7:03,,2016-07-12 07:03:00,7,Morning,Gap
4043,3451,Airport,287.0,Cancelled,13-07-2016 16:53:56,,2016-07-13 16:53:56,16,Noon,Gap
4044,3839,Airport,287.0,Cancelled,13-07-2016 21:28:41,,2016-07-13 21:28:41,21,Late Evening,Gap
4045,4258,City,287.0,Cancelled,14-07-2016 06:12:03,,2016-07-14 06:12:03,6,Morning,Gap
4046,4677,Airport,287.0,Cancelled,14-07-2016 12:45:00,,2016-07-14 12:45:00,12,Noon,Gap
4047,5603,City,287.0,Cancelled,15-07-2016 06:08:31,,2016-07-15 06:08:31,6,Morning,Gap
4048,186,City,288.0,Cancelled,11/7/2016 5:48,,2016-07-11 05:48:00,5,Late Night,Gap
4049,2094,Airport,288.0,Cancelled,12/7/2016 15:51,,2016-07-12 15:51:00,15,Noon,Gap
4050,4354,City,288.0,Cancelled,14-07-2016 07:26:35,,2016-07-14 07:26:35,7,Morning,Gap
4051,340,City,289.0,Cancelled,11/7/2016 7:51,,2016-07-11 07:51:00,7,Morning,Gap
4052,5499,City,289.0,Cancelled,15-07-2016 05:07:17,,2016-07-15 05:07:17,5,Late Night,Gap
4053,151,City,290.0,Cancelled,11/7/2016 5:27,,2016-07-11 05:27:00,5,Late Night,Gap
4054,316,City,290.0,Cancelled,11/7/2016 7:26,,2016-07-11 07:26:00,7,Morning,Gap
4055,561,City,290.0,Cancelled,11/7/2016 10:10,,2016-07-11 10:10:00,10,Morning,Gap
4056,1582,City,290.0,Cancelled,12/7/2016 6:23,,2016-07-12 06:23:00,6,Morning,Gap
4057,1871,City,290.0,Cancelled,12/7/2016 10:04,,2016-07-12 10:04:00,10,Morning,Gap
4058,4213,City,290.0,Cancelled,14-07-2016 05:39:02,,2016-07-14 05:39:02,5,Late Night,Gap
4059,5801,City,290.0,Cancelled,15-07-2016 08:40:03,,2016-07-15 08:40:03,8,Morning,Gap
4060,144,City,291.0,Cancelled,11/7/2016 5:24,,2016-07-11 05:24:00,5,Late Night,Gap
4061,1383,City,291.0,Cancelled,12/7/2016 1:12,,2016-07-12 01:12:00,1,Late Night,Gap
4062,3216,City,291.0,Cancelled,13-07-2016 09:50:23,,2016-07-13 09:50:23,9,Morning,Gap
4063,184,City,292.0,Cancelled,11/7/2016 5:49,,2016-07-11 05:49:00,5,Late Night,Gap
4064,4435,City,292.0,Cancelled,14-07-2016 08:25:24,,2016-07-14 08:25:24,8,Morning,Gap
4065,5623,City,292.0,Cancelled,15-07-2016 06:27:46,,2016-07-15 06:27:46,6,Morning,Gap
4066,2837,City,293.0,Cancelled,13-07-2016 05:19:53,,2016-07-13 05:19:53,5,Late Night,Gap
4067,5812,City,293.0,Cancelled,15-07-2016 08:44:40,,2016-07-15 08:44:40,8,Morning,Gap
